Aluminum Oxygen
   1.00000000000000     
     9.596065259    0.0000000000000000    0.0000000000000000
     0.0000000000000000    8.2239497111105173    0.0000000000000000
     0.0000000000000000    0.0000000000000000    8.8281467666698727
  32  48
Cartesian
0	-4	-6
0	-4	-3
0	-4	0
0	-4	3
0	-4	6
-1	-3	-6
-1	-3	-3
-1	-3	0
-1	-3	3
-1	-3	6
-2	-2	-6
-2	-2	-3
-2	-2	0
-2	-2	3
-2	-2	6
-3	-1	-6
-3	-1	-3
-3	-1	0
-3	-1	3
-3	-1	6
-4	0	-6
-4	0	-3
-4	0	0
-4	0	3
-4	0	6
1	-3	-6
1	-3	-3
1	-3	0
1	-3	3
1	-3	6
0	-2	-6
0	-2	-3
0	-2	0
0	-2	3
0	-2	6
-1	-1	-6
-1	-1	-3
-1	-1	0
-1	-1	3
-1	-1	6
-2	0	-6
-2	0	-3
-2	0	0
-2	0	3
-2	0	6
-3	1	-6
-3	1	-3
-3	1	0
-3	1	3
-3	1	6
2	-2	-6
2	-2	-3
2	-2	0
2	-2	3
2	-2	6
1	-1	-6
1	-1	-3
1	-1	0
1	-1	3
1	-1	6
0	0	-6
0	0	-3
0	0	0
0	0	3
0	0	6
-1	1	-6
-1	1	-3
-1	1	0
-1	1	3
-1	1	6
-2	2	-6
-2	2	-3
-2	2	0
-2	2	3
-2	2	6
3	-1	-6
3	-1	-3
3	-1	0
3	-1	3
3	-1	6
2	0	-6
2	0	-3
2	0	0
2	0	3
2	0	6
1	1	-6
1	1	-3
1	1	0
1	1	3
1	1	6
0	2	-6
0	2	-3
0	2	0
0	2	3
0	2	6
-1	3	-6
-1	3	-3
-1	3	0
-1	3	3
-1	3	6
4	0	-6
4	0	-3
4	0	0
4	0	3
4	0	6
3	1	-6
3	1	-3
3	1	0
3	1	3
3	1	6
2	2	-6
2	2	-3
2	2	0
2	2	3
2	2	6
1	3	-6
1	3	-3
1	3	0
1	3	3
1	3	6
0	4	-6
0	4	-3
0	4	0
0	4	3
0	4	6
